/vin X,/vin Y,/vout X,/vout Y
6.37392320009189e-10,0.9958115951478876,6.37392320009189e-10,0.04279235811136341
6.441561777444989e-10,0.996790351127864,6.441561777444989e-10,0.02731416595364045
6.535449524713276e-10,0.9980431414473924,6.535449524713276e-10,0.01428969154153428
6.668784933306955e-10,0.9991428706459139,6.668784933306955e-10,0.005376554218819669
6.810863884679396e-10,0.9997017581753108,6.810863884679396e-10,0.001878774991560701
6.989401782164201e-10,0.9999149291863549,6.989401782164201e-10,0.0004403549814359933
7.210064578669326e-10,0.9999983943714534,7.210064578669326e-10,7.321988312040675e-05
7.540587479817328e-10,0.9999912201914044,7.540587479817328e-10,-1.657495291677424e-05
8.017992327240083e-10,1.000008757314976,8.017992327240083e-10,1.208860576524292e-05
8.817992327240083e-10,0.9999907166122554,8.817992327240083e-10,-1.013070678722999e-05
9.408996163620041e-10,1.000008712871251,9.408996163620041e-10,1.058016914532586e-05
1e-09,0.9999908332282096,1e-09,-9.31068104164695e-06
1.001587620701965e-09,1.030459629166543,1.001587620701965e-09,0.002164100274184007
1.003539788251411e-09,1.068794150044093,1.003539788251411e-09,0.004483616454678059
1.005431298568293e-09,1.102373821363348,1.005431298568293e-09,0.005892640961368724
1.007404665620973e-09,1.124347806616149,1.007404665620973e-09,0.006196536714268881
1.008702332810486e-09,1.125091399660891,1.008702332810486e-09,0.005371018948467014
1.01e-09,1.107734855049524,1.01e-09,0.003369941818121825
1.010351497781132e-09,1.095425754274794,1.010351497781132e-09,0.002298132119003175
1.010910546654833e-09,1.074808388123657,1.010910546654833e-09,0.0005819439695839152
1.01151993441971e-09,1.051816483973802,1.01151993441971e-09,-0.001147942889826682
1.012287226463572e-09,1.023094384412682,1.012287226463572e-09,-0.003118106672656318
1.012959078684117e-09,0.9978157567409042,1.012959078684117e-09,-0.004737171805842685
1.014131116548307e-09,0.9537941438315305,1.014131116548307e-09,-0.007340795308446705
1.015961032630493e-09,0.8850433438094581,1.015961032630493e-09,-0.0110456809923537
1.019030553982074e-09,0.7715604128143682,1.019030553982074e-09,-0.01679576549801156
1.024034038310576e-09,0.5994975411891577,1.024034038310576e-09,-0.02598745860483226
1.029112605112234e-09,0.4376175560522261,1.029112605112234e-09,-0.0295829629175705
1.035593457791113e-09,0.2536484201596072,1.035593457791113e-09,-0.00780085596369716
1.041306623288382e-09,0.1339559141333789,1.041306623288382e-09,0.04486948162996902
1.046430710866248e-09,0.07149569334213066,1.046430710866248e-09,0.1146086158173689
1.052203080489315e-09,0.03816849569747915,1.052203080489315e-09,0.2063737925556957
1.058003381371829e-09,0.02461674101731902,1.058003381371829e-09,0.3029381613049219
1.063373912983173e-09,0.01967096735940915,1.063373912983173e-09,0.3902511602865402
1.069567046242702e-09,0.01692950303715316,1.069567046242702e-09,0.4838255790201914
1.07763291553907e-09,0.01501010139307461,1.07763291553907e-09,0.588424821555277
1.084693155959209e-09,0.01342086391532765,1.084693155959209e-09,0.6634339285212379
1.091681173552087e-09,0.01250618543392845,1.091681173552087e-09,0.7286518245238974
1.098833041482541e-09,0.01028342020167541,1.098833041482541e-09,0.7777155203070155
1.107168092448844e-09,0.00746351298839258,1.107168092448844e-09,0.8164935514654635
1.1137378535376e-09,0.006241701447078191,1.1137378535376e-09,0.8414984713412383
1.118830376662892e-09,0.007000584290531226,1.118830376662892e-09,0.866256889002145
1.122946015929037e-09,0.008106192151630165,1.122946015929037e-09,0.8912406636456339
1.126888383594215e-09,0.0084956100869147,1.126888383594215e-09,0.9141009873457654
1.130920915703639e-09,0.008070988156907904,1.130920915703639e-09,0.9339696759116934
1.135524895539113e-09,0.007035786627087034,1.135524895539113e-09,0.9517077357815201
1.141548132661247e-09,0.005359901765715122,1.141548132661247e-09,0.9683815557726467
1.15074522753253e-09,0.003180381567894715,1.15074522753253e-09,0.9837886736582059
1.16185784830609e-09,0.00148601383215207,1.16185784830609e-09,0.9929735256673299
1.174720114291007e-09,0.0005810418064524844,1.174720114291007e-09,0.9973661771394675
1.190228966044634e-09,0.0001590599429877353,1.190228966044634e-09,0.9992648220041822
1.210047850861793e-09,3.625733539100515e-05,1.210047850861793e-09,0.9998554068771525
1.237637891659618e-09,-7.316189169122691e-06,1.237637891659618e-09,1.00001977992323
1.278396825229113e-09,7.632152349757983e-06,1.278396825229113e-09,0.9999822009529761
1.3469638627705e-09,-6.757973244655904e-06,1.3469638627705e-09,1.000016486339801
1.4269638627705e-09,7.560904220317181e-06,1.4269638627705e-09,0.999982817529374
1.5e-09,-6.726835606471627e-06,1.5e-09,1.000016218840871
1.5025e-09,-0.02804931404630657,1.5025e-09,0.9965733497430549
1.505112174283234e-09,-0.06284429387988658,1.505112174283234e-09,0.9925913672382046
1.506846175233333e-09,-0.08043997621834784,1.506846175233333e-09,0.9911315010201314
1.508423087616667e-09,-0.08088113961604346,1.508423087616667e-09,0.9921953002188604
1.51e-09,-0.06115814964419528,1.51e-09,0.9959117845765245
1.510378262407859e-09,-0.04689121284088561,1.510378262407859e-09,0.9980234026100577
1.511014739344166e-09,-0.02160248870579189,1.511014739344166e-09,1.001807233027763
1.51172057857867e-09,0.006808671201108198,1.51172057857867e-09,1.005929926563134
1.512524257716819e-09,0.0382593349554494,1.512524257716819e-09,1.010117147826173
1.513260734903728e-09,0.06694897929686634,1.513260734903728e-09,1.013690627606627
1.514477400386151e-09,0.1135108944023713,1.514477400386151e-09,1.019124228926063
1.516289075050531e-09,0.1814506186082977,1.516289075050531e-09,1.026434075058369
1.519302143431158e-09,0.2902350984249475,1.519302143431158e-09,1.037221850942548
1.525085656941869e-09,0.4809354131898407,1.525085656941869e-09,1.051661798535372
1.531990187326086e-09,0.670700975769283,1.531990187326086e-09,1.042665019187802
1.538211400860806e-09,0.8030896241807859,1.538211400860806e-09,0.9941929067163329
1.54456990282206e-09,0.8930253306996158,1.54456990282206e-09,0.9067412323545528
1.551995087292778e-09,0.9451553744841685,1.551995087292778e-09,0.7801622478069128
1.558125544884504e-09,0.9645659829152939,1.558125544884504e-09,0.6746124808446422
1.564176131614989e-09,0.9744562122363301,1.564176131614989e-09,0.5751919697014504
1.571118678907731e-09,0.980468062770938,1.571118678907731e-09,0.4685516210718493
1.578153262746047e-09,0.9842243801672689,1.578153262746047e-09,0.3730166568627323
1.584267872751344e-09,0.9866435058629072,1.584267872751344e-09,0.3026857200287072
1.590602706149315e-09,0.9891307004113756,1.590602706149315e-09,0.2464163331208828
1.596343662503567e-09,0.9912352264486566,1.596343662503567e-09,0.2087822098484904
1.602403113104827e-09,0.9933100962167185,1.602403113104827e-09,0.1804857587584997
1.607966279911238e-09,0.9948777781731841,1.607966279911238e-09,0.1624125127549892
1.613197706091144e-09,0.995571752511166,1.613197706091144e-09,0.1451345782543103
1.618284836138552e-09,0.9953193555195415,1.618284836138552e-09,0.122780351173844
1.62531965846888e-09,0.9949133116182356,1.62531965846888e-09,0.08865492061013086
1.631436982928334e-09,0.9950874486569199,1.631436982928334e-09,0.06227793224243227
1.63739232054165e-09,0.9958115952427139,1.63739232054165e-09,0.04279235653221133
1.644156178378915e-09,0.9967903512116585,1.644156178378915e-09,0.02731416470332157
1.653544953458702e-09,0.9980431415769553,1.653544953458702e-09,0.01428969050927661
1.666878494219853e-09,0.9991428706843217,1.666878494219853e-09,0.005376553858753407
1.681086389524702e-09,0.9997017582135416,1.681086389524702e-09,0.001878774847816728
1.698940179451843e-09,0.9999149291801792,1.698940179451843e-09,0.0004403549295328549
1.721006459572046e-09,0.9999983943867679,1.721006459572046e-09,7.321987915521378e-05
1.7540587503494e-09,0.9999912201778175,1.7540587503494e-09,-1.657495985814316e-05
1.801799236257646e-09,1.000008757328431,1.801799236257646e-09,1.208861280752385e-05
1.881799236257646e-09,0.9999907165984884,1.881799236257646e-09,-1.013071367439943e-05
1.940899618128823e-09,1.000008712884658,1.940899618128823e-09,1.058017586207314e-05
2e-09,0.9999908332149634,2e-09,-9.310687683239526e-06
2.00158762067917e-09,1.030459628747308,2.00158762067917e-09,0.002164100250201671
2.003539788210651e-09,1.068794149313063,2.003539788210651e-09,0.004483616421343651
2.005431298496479e-09,1.102373820307192,2.005431298496479e-09,0.005892640929157715
2.007404665522379e-09,1.124347806133942,2.007404665522379e-09,0.00619653674521847
2.00870233276119e-09,1.125091400044414,2.00870233276119e-09,0.005371019006137826
2.01e-09,1.107734855145699,2.01e-09,0.003369941823971016
2.010351497784317e-09,1.095425754252019,2.010351497784317e-09,0.002298132114703993
2.010910546669375e-09,1.074808387674562,2.010910546669375e-09,0.0005819439319701377
2.011519934447643e-09,1.0518164830197,2.011519934447643e-09,-0.0011479429603676
2.012287226495027e-09,1.023094383327402,2.012287226495027e-09,-0.00311810674589587
2.012959078723366e-09,0.9978157553610042,2.012959078723366e-09,-0.004737171892912031
2.014131116587452e-09,0.9537941424556219,2.014131116587452e-09,-0.007340795387607785
2.015961032648913e-09,0.8850433432137654,2.015961032648913e-09,-0.01104568102349803
2.019030553948716e-09,0.7715604141100207,2.019030553948716e-09,-0.01679576542966714
2.024034038255663e-09,0.5994975430845328,2.024034038255663e-09,-0.02598745851625169
2.029112605037119e-09,0.437617558433376,2.029112605037119e-09,-0.02958296296824449
2.035593457704117e-09,0.2536484224103405,2.035593457704117e-09,-0.007800856540338054
2.04130662320115e-09,0.1339559155764876,2.04130662320115e-09,0.04486948057065133
2.046430710796606e-09,0.07149569394362297,2.046430710796606e-09,0.1146086147340515
2.052203080386025e-09,0.03816849608174632,2.052203080386025e-09,0.2063737908204561
2.058003381320068e-09,0.02461674108450787,2.058003381320068e-09,0.3029381604078821
2.063373912918117e-09,0.01967096739856876,2.063373912918117e-09,0.3902511592243706
2.069567046176551e-09,0.01692950305574871,2.069567046176551e-09,0.4838255780429096
2.077632915496421e-09,0.01501010140240394,2.077632915496421e-09,0.5884248210321379
2.08469315591975e-09,0.01342086392177752,2.08469315591975e-09,0.6634339281023288
2.091681173516703e-09,0.01250618544187589,2.091681173516703e-09,0.7286518242154981
2.098833041432725e-09,0.0102834202196429,2.098833041432725e-09,0.7777155200101016
2.107168092437321e-09,0.007463512993418401,2.107168092437321e-09,0.8164935514180421
2.113737853526109e-09,0.006241701446692926,2.113737853526109e-09,0.8414984712861246
2.118830376660159e-09,0.00700058428891036,2.118830376660159e-09,0.8662568889735897
2.122946015926541e-09,0.008106192150062679,2.122946015926541e-09,0.8912406636165021
2.126888383597375e-09,0.008495610087279009,2.126888383597375e-09,0.9141009873511167
2.130920915707629e-09,0.008070988156177787,2.130920915707629e-09,0.9339696759193092
2.135524895543299e-09,0.007035786626993557,2.135524895543299e-09,0.9517077357884859
2.141548132663871e-09,0.005359901765130254,2.141548132663871e-09,0.9683815557730955
2.150745227538456e-09,0.003180381567570236,2.150745227538456e-09,0.9837886736629954
2.161857848310544e-09,0.001486013831484783,2.161857848310544e-09,0.992973525668037
2.174720114292738e-09,0.0005810418068953087,2.174720114292738e-09,0.9973661771392243
2.190228966045855e-09,0.0001590599425839937,2.190228966045855e-09,0.9992648220034196
2.210047850857676e-09,3.625733583243671e-05,2.210047850857676e-09,0.9998554068769198
2.237637891654596e-09,-7.316189586618373e-06,2.237637891654596e-09,1.000019779922587
2.278396825197101e-09,7.632152801773957e-06,2.278396825197101e-09,0.9999822009535709
2.346963862713727e-09,-6.757973695094039e-06,2.346963862713727e-09,1.000016486339502
2.426963862713727e-09,7.560904668671168e-06,2.426963862713727e-09,0.999982817529961
2.5e-09,-6.726836055858296e-06,2.5e-09,1.000016218840517
2.5025e-09,-0.02804931404633439,2.5025e-09,0.9965733497429869
2.505112174283235e-09,-0.06284429387985954,2.505112174283235e-09,0.9925913672381774
2.506846175233327e-09,-0.08043997621830264,2.506846175233327e-09,0.9911315010201066
2.508423087616664e-09,-0.08088113961602821,2.508423087616664e-09,0.9921953002188517
2.510000000000001e-09,-0.0611581496441639,2.510000000000001e-09,0.9959117845765412
2.51037826240786e-09,-0.04689121284083773,2.51037826240786e-09,0.9980234026100741
2.511014739344167e-09,-0.02160248870571838,2.511014739344167e-09,1.001807233027781
2.511720578578672e-09,0.006808671201209088,2.511720578578672e-09,1.005929926563176
2.512524257716822e-09,0.03825933495559088,2.512524257716822e-09,1.010117147826218
2.513260734903732e-09,0.06694897929703712,2.513260734903732e-09,1.013690627606671
2.514477400386155e-09,0.1135108944025645,2.514477400386155e-09,1.019124228926111
2.516289075050536e-09,0.1814506186085006,2.516289075050536e-09,1.026434075058404
2.519302143431162e-09,0.2902350984251384,2.519302143431162e-09,1.03722185094258
2.52508565694187e-09,0.4809354131898738,2.52508565694187e-09,1.05166179853537
2.531990187326082e-09,0.6707009757692146,2.531990187326082e-09,1.042665019187814
2.538211400860811e-09,0.8030896241808583,2.538211400860811e-09,0.9941929067161296
2.544569902822047e-09,0.8930253306994733,2.544569902822047e-09,0.9067412323546405
2.551995087292779e-09,0.9451553744841847,2.551995087292779e-09,0.7801622478067921
2.55812554488452e-09,0.9645659829153483,2.55812554488452e-09,0.6746124808443283
2.564176131615005e-09,0.9744562122363504,2.564176131615005e-09,0.5751919697012298
2.571118678907754e-09,0.9804680627708702,2.571118678907754e-09,0.4685516210716487
2.578153262746074e-09,0.9842243801672117,2.578153262746074e-09,0.3730166568625851
2.584267872751372e-09,0.9866435058629419,2.584267872751372e-09,0.3026857200286822
2.590602706149353e-09,0.989130700411422,2.590602706149353e-09,0.2464163331208662
2.5963436625036e-09,0.9912352264486398,2.5963436625036e-09,0.2087822098485841
2.60240311310486e-09,0.9933100962168224,2.60240311310486e-09,0.1804857587586444
2.607966279911274e-09,0.9948777781732242,2.607966279911274e-09,0.1624125127551631
2.613197706091182e-09,0.9955717525111859,2.613197706091182e-09,0.1451345782544628
2.618284836138595e-09,0.9953193555195484,2.618284836138595e-09,0.1227803511740206
2.625319658468946e-09,0.9949133116181537,2.625319658468946e-09,0.08865492061019584
2.631436982928434e-09,0.9950874486569544,2.631436982928434e-09,0.06227793224245569
2.637392320541714e-09,0.9958115952427625,2.637392320541714e-09,0.0427923565323891
2.644156178378995e-09,0.996790351211731,2.644156178378995e-09,0.02731416470350376
2.653544953458683e-09,0.998043141576908,2.653544953458683e-09,0.01428969050960102
2.666878494219735e-09,0.9991428706843241,2.666878494219735e-09,0.00537655385907036
2.681086389524474e-09,0.9997017582135367,2.681086389524474e-09,0.001878774848152472
2.698940179451658e-09,0.9999149291802117,2.698940179451658e-09,0.0004403549297901955
2.721006459571436e-09,0.9999983943868553,2.721006459571436e-09,7.321987941897936e-05
2.75405875034926e-09,0.9999912201778323,2.75405875034926e-09,-1.657495959447733e-05
2.801799236255576e-09,1.00000875732836,2.801799236255576e-09,1.208861289942983e-05
2.881799236255576e-09,0.9999907165987003,2.881799236255576e-09,-1.013071371626129e-05
2.940899618127788e-09,1.000008712884561,2.940899618127788e-09,1.058017585981035e-05
3e-09,0.9999908332148071,3e-09,-9.310687678336561e-06
3.001587620679183e-09,1.030459628747543,3.001587620679183e-09,0.002164100250229368
3.003539788210675e-09,1.068794149313447,3.003539788210675e-09,0.00448361642137381
3.005431298496526e-09,1.102373820307853,3.005431298496526e-09,0.005892640929195208
3.007404665522443e-09,1.124347806134252,3.007404665522443e-09,0.00619653674522321
3.008702332761222e-09,1.125091400044164,3.008702332761222e-09,0.005371019006124456
3.010000000000001e-09,1.107734855145597,3.010000000000001e-09,0.003369941823979905
3.010351497784315e-09,1.095425754252001,3.010351497784315e-09,0.002298132114720805
3.010910546669366e-09,1.074808387674821,3.010910546669366e-09,0.0005819439320082295
3.011519934447626e-09,1.051816483020278,3.011519934447626e-09,-0.001147942960309426
3.012287226495007e-09,1.023094383328086,3.012287226495007e-09,-0.003118106745833395
3.012959078723341e-09,0.9978157553618604,3.012959078723341e-09,-0.00473717189284118
3.014131116587427e-09,0.9537941424564567,3.014131116587427e-09,-0.007340795387545432
3.0159610326489e-09,0.8850433432141606,3.0159610326489e-09,-0.01104568102347403
3.019030553948733e-09,0.7715604141093864,3.019030553948733e-09,-0.01679576542969546
3.024034038255788e-09,0.5994975430803966,3.024034038255788e-09,-0.02598745851642094
3.029112605037294e-09,0.4376175584279568,3.029112605037294e-09,-0.02958296296810159
3.035593457704341e-09,0.2536484224047105,3.035593457704341e-09,-0.007800856538853469
3.041306623201375e-09,0.1339559155729024,3.041306623201375e-09,0.0448694805733296
3.046430710796799e-09,0.07149569394201963,3.046430710796799e-09,0.1146086147369509
3.052203080386313e-09,0.03816849608068743,3.052203080386313e-09,0.2063737908250685
3.058003381320237e-09,0.02461674108429474,3.058003381320237e-09,0.302938160410624
3.063373912918322e-09,0.01967096739844213,3.063373912918322e-09,0.3902511592275584
3.069567046176758e-09,0.01692950305568459,3.069567046176758e-09,0.4838255780457292
3.077632915496539e-09,0.01501010140236962,3.077632915496539e-09,0.5884248210333747
3.084693155919897e-09,0.01342086392174285,3.084693155919897e-09,0.6634339281035773
3.091681173516766e-09,0.01250618544185786,3.091681173516766e-09,0.7286518242158286
3.098833041432892e-09,0.01028342021958167,3.098833041432892e-09,0.7777155200108236
3.107168092437451e-09,0.007463512993368679,3.107168092437451e-09,0.8164935514182874
3.11373785352625e-09,0.006241701446684192,3.11373785352625e-09,0.841498471286399
3.11883037666026e-09,0.00700058428892729,3.11883037666026e-09,0.8662568889738662
3.122946015926646e-09,0.008106192150075188,3.122946015926646e-09,0.8912406636167739
3.12688838359742e-09,0.008495610087259114,3.12688838359742e-09,0.9141009873509682
3.13092091570767e-09,0.008070988156161574,3.13092091570767e-09,0.9339696759190601
3.135524895543351e-09,0.007035786626973684,3.135524895543351e-09,0.9517077357882816
3.141548132663953e-09,0.005359901765114196,3.141548132663953e-09,0.968381555772906
3.150745227538513e-09,0.003180381567548387,3.150745227538513e-09,0.9837886736626548
3.161857848310639e-09,0.00148601383147478,3.161857848310639e-09,0.9929735256676446
3.174720114292773e-09,0.0005810418069060964,3.174720114292773e-09,0.9973661771389359
3.190228966045846e-09,0.0001590599425926584,3.190228966045846e-09,0.9992648220031564
3.210047850858056e-09,3.625733582473578e-05,3.210047850858056e-09,0.9998554068766664
3.237637891654878e-09,-7.316189590395408e-06,3.237637891654878e-09,1.000019779922202
3.278396825197328e-09,7.632152817335647e-06,3.278396825197328e-09,0.9999822009534265
3.346963862707993e-09,-6.757973701768062e-06,3.346963862707993e-09,1.000016486339443
3.426963862707993e-09,7.560904675808349e-06,3.426963862707993e-09,0.9999828175299746
3.500000000000001e-09,-6.726836065985835e-06,3.500000000000001e-09,1.000016218840374
3.502500000000001e-09,-0.02804931404621918,3.502500000000001e-09,0.9965733497428954
3.505112174283235e-09,-0.06284429387977354,3.505112174283235e-09,0.9925913672380806
3.506846175233323e-09,-0.08043997621818498,3.506846175233323e-09,0.9911315010200262
3.508423087616662e-09,-0.080881139615955,3.508423087616662e-09,0.9921953002187642
3.510000000000001e-09,-0.06115814964407082,3.510000000000001e-09,0.9959117845764682
3.51037826240786e-09,-0.04689121284074682,3.51037826240786e-09,0.9980234026100013
3.511014739344168e-09,-0.02160248870559375,3.511014739344168e-09,1.001807233027719
3.511720578578674e-09,0.006808671201363151,3.511720578578674e-09,1.005929926563107
3.512524257716824e-09,0.038259334955731,3.512524257716824e-09,1.010117147826169
3.513260734903733e-09,0.06694897929717614,3.513260734903733e-09,1.013690627606616
3.514477400386157e-09,0.1135108944026952,3.514477400386157e-09,1.019124228926041
3.516289075050538e-09,0.1814506186086374,3.516289075050538e-09,1.026434075058363
3.519302143431163e-09,0.2902350984252436,3.519302143431163e-09,1.037221850942513
3.525085656941857e-09,0.4809354131895849,3.525085656941857e-09,1.051661798535435
3.531990187326159e-09,0.6707009757711192,3.531990187326159e-09,1.042665019187519
3.538211400860811e-09,0.8030896241809042,3.538211400860811e-09,0.9941929067162157
3.544569902822071e-09,0.8930253306997307,3.544569902822071e-09,0.9067412323542861
3.551995087292745e-09,0.9451553744840601,3.551995087292745e-09,0.780162247807482
3.55812554488447e-09,0.9645659829151858,3.55812554488447e-09,0.6746124808452674
3.564176131614971e-09,0.9744562122363026,3.564176131614971e-09,0.575191969701892
3.571118678907673e-09,0.980468062770846,3.571118678907673e-09,0.4685516210729541
3.578153262746012e-09,0.9842243801672123,3.578153262746012e-09,0.3730166568635752
3.584267872751312e-09,0.986643505862853,3.584267872751312e-09,0.3026857200295255
3.590602706149286e-09,0.9891307004113872,3.590602706149286e-09,0.246416333121665
3.596343662503552e-09,0.9912352264486398,3.596343662503552e-09,0.2087822098491356
3.602403113104824e-09,0.993310096216815,3.602403113104824e-09,0.1804857587590654
3.607966279911244e-09,0.9948777781732239,3.607966279911244e-09,0.1624125127555107
3.613197706091157e-09,0.9955717525111974,3.613197706091157e-09,0.1451345782548935
3.618284836138568e-09,0.9953193555196208,3.618284836138568e-09,0.1227803511745129
3.625319658468892e-09,0.9949133116181998,3.625319658468892e-09,0.08865492061084504
3.631436982928421e-09,0.9950874486569323,3.631436982928421e-09,0.06227793224287848
3.637392320541712e-09,0.9958115952427019,3.637392320541712e-09,0.04279235653275209
3.64415617837903e-09,0.996790351211761,3.64415617837903e-09,0.02731416470377934
3.653544953458716e-09,0.9980431415768686,3.653544953458716e-09,0.01428969050984319
3.66687849421971e-09,0.9991428706842664,3.66687849421971e-09,0.005376553859383699
3.681086389524686e-09,0.9997017582134833,3.681086389524686e-09,0.001878774848371011
3.698940179451671e-09,0.9999149291802806,3.698940179451671e-09,0.0004403549300590794
